"gene_id","chr","start","end","width","cpg_oe"
"gene-LOC134687505","NC_086382.1",47734704,47750019,15316,0.367164400214468
"gene-LOC134687507","NC_086382.1",47766579,47773559,6981,0.892154375577112
"gene-LOC134687506","NC_086382.1",47770710,47772034,1325,0.901564311972734
"gene-LOC134687508","NC_086382.1",47782091,47790710,8620,0.364235725111915
"gene-LOC134687509","NC_086382.1",47790904,47817936,27033,0.312074397118087
"gene-LOC134687964","NC_086382.1",47821655,47824215,2561,1.12606003593733
"gene-LOC134687511","NC_086382.1",47838061,47857691,19631,0.52050465631934
"gene-LOC134687512","NC_086382.1",47857411,47869587,12177,0.500143746442514
"gene-LOC134687513","NC_086382.1",47875268,47894779,19512,0.343966221412787
"gene-LOC134687514","NC_086382.1",47894976,47899669,4694,0.264175656439433
"gene-LOC134687516","NC_086382.1",47903302,47916146,12845,0.905340682269633
"gene-LOC134687517","NC_086382.1",47939252,47959051,19800,0.85464423742038
"gene-LOC134687520","NC_086382.1",47968464,48018725,50262,0.528681701881395
"gene-LOC134687519","NC_086382.1",47992225,48005093,12869,0.424326423866419
"gene-LOC134687521","NC_086382.1",48025216,48062146,36931,0.821148195319177
"gene-LOC134687522","NC_086382.1",48044403,48049918,5516,0.906450271994483
"gene-LOC134687523","NC_086382.1",48076114,48087165,11052,1.000571081853
"gene-LOC134687965","NC_086382.1",48088268,48122223,33956,0.861511021259352
"gene-LOC134686400","NC_086382.1",48097497,48099122,1626,0.938863259804036
"gene-LOC134687966","NC_086382.1",48125940,48137469,11530,0.810567906736686
"gene-LOC134686292","NC_086382.1",48168390,48179549,11160,0.979337539001753
"gene-LOC134686293","NC_086382.1",48275499,48290028,14530,0.821091892421265
"gene-LOC134686294","NC_086382.1",48293552,48295427,1876,0.828770987872365
"gene-LOC134686295","NC_086382.1",48364643,48372816,8174,0.730800651810375
"gene-LOC134687524","NC_086382.1",48376946,48385435,8490,0.977738262254132
"gene-LOC134686296","NC_086382.1",48392202,48407755,15554,0.885351155953639
"gene-LOC134687526","NC_086382.1",48408198,48410318,2121,0.664333510441479
"gene-LOC134687525","NC_086382.1",48409930,48414432,4503,0.608752590914143
"gene-LOC134687967","NC_086382.1",48429283,48440524,11242,0.879422348185379
"gene-LOC134686297","NC_086382.1",48441857,48442906,1050,0.871476744020602
"gene-LOC134686298","NC_086382.1",48446022,48447020,999,0.913242924204574
"gene-LOC134687968","NC_086382.1",48450298,48451955,1658,0.846996064201309
"gene-LOC134687529","NC_086382.1",48454126,48455159,1034,1.00411575249472
"gene-LOC134687528","NC_086382.1",48489929,48530487,40559,0.842179619488049
"gene-LOC134686299","NC_086382.1",48563434,48565108,1675,0.779561060606728
"gene-LOC134687530","NC_086382.1",48575082,48582150,7069,0.386626134257303
"gene-LOC134686300","NC_086382.1",48615253,48622762,7510,0.918641052681142
"gene-LOC134686301","NC_086382.1",48635987,48641439,5453,0.986162037853324
"gene-LOC134686302","NC_086382.1",48645533,48649164,3632,0.992623026067274
"gene-LOC134687531","NC_086382.1",48651883,48671556,19674,1.03449530045946
"gene-LOC134687532","NC_086382.1",48676136,48679301,3166,0.792344337241873
"gene-LOC134687534","NC_086382.1",48682064,48695979,13916,0.841644147093359
"gene-LOC134687969","NC_086382.1",48700360,48703629,3270,0.673807870203717
"gene-LOC134687970","NC_086382.1",48703732,48707228,3497,0.881038865985564
"gene-LOC134686303","NC_086382.1",48713356,48715779,2424,0.933370556147784
"gene-LOC134687535","NC_086382.1",48718097,48727441,9345,0.34069700011011
"gene-LOC134686304","NC_086382.1",48727616,48741688,14073,0.524947813329683
"gene-LOC134687536","NC_086382.1",48748140,48755973,7834,0.327059564674494
"gene-LOC134687537","NC_086382.1",48761069,48774668,13600,0.277225349793955
"gene-LOC134687538","NC_086382.1",48778733,48794751,16019,0.810341025120146
"gene-LOC134687971","NC_086382.1",48787535,48791305,3771,0.773727594489373
"gene-LOC134687542","NC_086382.1",48796920,48805307,8388,0.485240535191294
"gene-LOC134687540","NC_086382.1",48808240,48824115,15876,0.294991527629418
"gene-LOC134687543","NC_086382.1",48829419,48841061,11643,0.831803771601385
"gene-LOC134686305","NC_086382.1",48849794,48857654,7861,0.922101084530029
"gene-LOC134687544","NC_086382.1",48874011,48915665,41655,0.602422647856955
"gene-LOC134687545","NC_086382.1",48918508,48933617,15110,0.49388147652453
"gene-LOC134687546","NC_086382.1",48937385,48948921,11537,0.887474843087031
"gene-LOC134687973","NC_086382.1",48952710,48984443,31734,0.840295505627546
"gene-LOC134687974","NC_086382.1",48985337,48987126,1790,0.670155436894756
"gene-LOC134687975","NC_086382.1",48996903,48998294,1392,0.780080402588066
"gene-LOC134687976","NC_086382.1",49094880,49103922,9043,0.81225736380333
"gene-LOC134686306","NC_086382.1",49128456,49131863,3408,0.84417971530007
"gene-LOC134686711","NC_086382.1",49159949,49164554,4606,0.966650326126051
"gene-LOC134687547","NC_086382.1",49167683,49184806,17124,0.853669313841606
"gene-LOC134687548","NC_086382.1",49194094,49222415,28322,0.2835707426164
"gene-LOC134687549","NC_086382.1",49234900,49256121,21222,0.291777620934749
"gene-LOC134687550","NC_086382.1",49259001,49266965,7965,0.39909920243112
"gene-LOC134686307","NC_086382.1",49272842,49280870,8029,0.357593065588328
"gene-LOC134687551","NC_086382.1",49283485,49300898,17414,0.402251274363401
"gene-LOC134686308","NC_086382.1",49313288,49317689,4402,1.01242109209148
"gene-LOC134687552","NC_086382.1",49347211,49356027,8817,0.788615055588477
"gene-LOC134686309","NC_086382.1",49389311,49394470,5160,0.725232677541162
"gene-LOC134687977","NC_086382.1",49402406,49411110,8705,0.745823279596891
"gene-LOC134687553","NC_086382.1",49429821,49435704,5884,0.545284764455153
"gene-LOC134687554","NC_086382.1",49439452,49458162,18711,0.420154068790618
"gene-LOC134687555","NC_086382.1",49458212,49462810,4599,0.423392009039708
"gene-LOC134687556","NC_086382.1",49490486,49492848,2363,0.909691751526768
"gene-LOC134687557","NC_086382.1",49516335,49535054,18720,0.307257201921319
"gene-LOC134687978","NC_086382.1",49540023,49569772,29750,0.505029351433707
"gene-LOC134686516","NC_086382.1",49668798,49678764,9967,0.915740876807256
"gene-LOC134687980","NC_086382.1",49755958,49768058,12101,0.804686713517748
"gene-LOC134686310","NC_086382.1",49770855,49781037,10183,0.919581002725861
"gene-LOC134687981","NC_086382.1",49783391,49787046,3656,0.899455234420777
"gene-LOC134687558","NC_086382.1",49807862,49812458,4597,0.478593327189096
"gene-LOC134687559","NC_086382.1",49817588,49854848,37261,0.3998681931669
"gene-LOC134687560","NC_086382.1",49877435,49882097,4663,0.294812974203879
"gene-LOC134686312","NC_086382.1",49890628,49911554,20927,0.792955327065529
"gene-LOC134686311","NC_086382.1",49901340,49903829,2490,0.995588174507643
"gene-LOC134687561","NC_086382.1",49958576,49978630,20055,0.412478720992282
"gene-LOC134687562","NC_086382.1",50031153,50047849,16697,0.705739549105356
"gene-LOC134686313","NC_086382.1",50059541,50109114,49574,0.938696523121335
"gene-LOC134687983","NC_086382.1",50155035,50162249,7215,0.982596424895629
"gene-LOC134687563","NC_086382.1",50167769,50247168,79400,0.399964229915043
"gene-LOC134686401","NC_086382.1",50211049,50213426,2378,0.250776583722016
"gene-LOC134687984","NC_086382.1",50270968,50315788,44821,0.582442978604694
"gene-LOC134687985","NC_086382.1",50317489,50328478,10990,0.42292263112359
"gene-LOC134687564","NC_086382.1",50337385,50378381,40997,0.380681430227358
"gene-LOC134687986","NC_086382.1",50401356,50402957,1602,0.707199657919153
"gene-LOC134687987","NC_086382.1",50420831,50422465,1635,0.877992919771709
"gene-LOC134687565","NC_086382.1",50433951,50459010,25060,0.391358838364583
"gene-LOC134687566","NC_086382.1",50462589,50606514,143926,0.429307595808028
"gene-LOC134687988","NC_086382.1",50465294,50473287,7994,0.969309321222186
"gene-LOC134686314","NC_086382.1",50480879,50482522,1644,0.563953334634108
"gene-LOC134687567","NC_086382.1",50520543,50523769,3227,0.202980589195837
"gene-LOC134686315","NC_086382.1",50609951,50612387,2437,0.874858498898383
"gene-LOC134687989","NC_086382.1",50619733,50621652,1920,0.99359849229573
"gene-LOC134686316","NC_086382.1",50632092,50681958,49867,0.881810586276684
"gene-LOC134687568","NC_086382.1",50690531,50718121,27591,0.400542854968244
"gene-LOC134687569","NC_086382.1",50732966,50762814,29849,0.624149982154675
"gene-LOC134687570","NC_086382.1",50819805,50832335,12531,0.439786426342563
"gene-LOC134686317","NC_086382.1",50834849,50837383,2535,0.778574815779937
"gene-LOC134686318","NC_086382.1",50838366,50842309,3944,0.786355239017485
"gene-LOC134687990","NC_086382.1",50843019,50845200,2182,0.725995876611145
"gene-LOC134687572","NC_086382.1",50848723,50869282,20560,0.872526789356593
"gene-LOC134687573","NC_086382.1",50873372,50895687,22316,0.801972713269281
"gene-LOC134687574","NC_086382.1",50901547,50908218,6672,0.509833792637948
"gene-LOC134687576","NC_086382.1",50911451,50925252,13802,0.747106073855477
"gene-LOC134687575","NC_086382.1",50921211,50927894,6684,0.846325342626742
"gene-LOC134686321","NC_086382.1",50933284,50942487,9204,0.870313330216413
"gene-LOC134687578","NC_086382.1",50954218,50964996,10779,0.86861945382428
"gene-LOC134687579","NC_086382.1",50967910,50973545,5636,0.350673856924859
"gene-LOC134687991","NC_086382.1",51003727,51005355,1629,0.747099624142525
"gene-LOC134686322","NC_086382.1",51029597,51032267,2671,0.938212067768405
"gene-LOC134687992","NC_086382.1",51041681,51161271,119591,0.342531709938326
"gene-LOC134687580","NC_086382.1",51166101,51168534,2434,0.46792178169689
"gene-LOC134687581","NC_086382.1",51205525,51211042,5518,0.645514655081305
"gene-Trnak-uuu","NC_086382.1",51257126,51257198,73,0.907032952069717
"gene-Trnak-uuu-2","NC_086382.1",51257567,51257639,73,0.907032952069717
"gene-Trnak-uuu-3","NC_086382.1",51258631,51258703,73,0.907032952069717
"gene-Trnak-uuu-4","NC_086382.1",51259072,51259144,73,0.907032952069717
"gene-Trnak-uuu-5","NC_086382.1",51260136,51260208,73,0.907032952069717
"gene-Trnak-uuu-6","NC_086382.1",51260577,51260649,73,0.907032952069717
"gene-Trnak-uuu-7","NC_086382.1",51261641,51261713,73,0.907032952069717
"gene-Trnak-uuu-8","NC_086382.1",51262082,51262154,73,0.907032952069717
"gene-Trnak-uuu-9","NC_086382.1",51263146,51263218,73,0.907032952069717
"gene-Trnak-uuu-10","NC_086382.1",51263587,51263659,73,0.907032952069717
"gene-Trnak-uuu-11","NC_086382.1",51264651,51264723,73,0.907032952069717
"gene-Trnak-uuu-12","NC_086382.1",51265092,51265164,73,0.907032952069717
"gene-Trnak-uuu-13","NC_086382.1",51266156,51266228,73,0.907032952069717
"gene-Trnak-uuu-14","NC_086382.1",51266597,51266669,73,0.907032952069717
"gene-Trnak-uuu-15","NC_086382.1",51267660,51267732,73,0.907032952069717
"gene-Trnak-uuu-16","NC_086382.1",51268101,51268173,73,0.907032952069717
"gene-Trnam-cau-98","NC_086382.1",51270594,51270665,72,0.76056338028169
"gene-Trnam-cau-99","NC_086382.1",51272105,51272176,72,0.76056338028169
"gene-Trnam-cau-100","NC_086382.1",51273616,51273687,72,0.76056338028169
"gene-Trnam-cau-101","NC_086382.1",51275127,51275198,72,0.76056338028169
"gene-Trnam-cau-102","NC_086382.1",51276638,51276709,72,0.76056338028169
"gene-Trnam-cau-103","NC_086382.1",51278149,51278220,72,0.76056338028169
"gene-Trnam-cau-104","NC_086382.1",51279660,51279731,72,0.76056338028169
"gene-Trnam-cau-105","NC_086382.1",51281169,51281240,72,0.76056338028169
"gene-Trnam-cau-106","NC_086382.1",51282680,51282751,72,0.76056338028169
"gene-Trnam-cau-107","NC_086382.1",51284191,51284262,72,0.76056338028169
"gene-Trnam-cau-108","NC_086382.1",51285702,51285773,72,0.76056338028169
"gene-Trnam-cau-109","NC_086382.1",51287213,51287284,72,0.76056338028169
"gene-Trnam-cau-110","NC_086382.1",51288724,51288795,72,0.76056338028169
"gene-Trnam-cau-111","NC_086382.1",51290235,51290306,72,0.76056338028169
"gene-Trnam-cau-112","NC_086382.1",51291746,51291817,72,0.76056338028169
"gene-Trnam-cau-113","NC_086382.1",51293257,51293328,72,0.76056338028169
"gene-Trnak-uuu-17","NC_086382.1",51295586,51295658,73,0.907032952069717
"gene-Trnak-uuu-18","NC_086382.1",51296027,51296099,73,0.907032952069717
"gene-Trnak-uuu-19","NC_086382.1",51297091,51297163,73,0.907032952069717
"gene-Trnak-uuu-20","NC_086382.1",51297532,51297604,73,0.907032952069717
"gene-Trnak-uuu-21","NC_086382.1",51298596,51298668,73,0.907032952069717
"gene-Trnak-uuu-22","NC_086382.1",51299037,51299109,73,0.907032952069717
"gene-Trnak-uuu-23","NC_086382.1",51300101,51300173,73,0.907032952069717
"gene-Trnak-uuu-24","NC_086382.1",51300542,51300614,73,0.907032952069717
"gene-Trnak-uuu-25","NC_086382.1",51301606,51301678,73,0.907032952069717
"gene-Trnak-uuu-26","NC_086382.1",51302047,51302119,73,0.907032952069717
"gene-Trnak-uuu-27","NC_086382.1",51303111,51303183,73,0.907032952069717
"gene-Trnak-uuu-28","NC_086382.1",51303552,51303624,73,0.907032952069717
"gene-Trnak-uuu-29","NC_086382.1",51304616,51304688,73,1.02797067901235
"gene-Trnak-uuu-30","NC_086382.1",51305057,51305129,73,0.907032952069717
"gene-Trnak-uuu-31","NC_086382.1",51306121,51306193,73,0.907032952069717
"gene-Trnak-uuu-32","NC_086382.1",51306562,51306634,73,0.907032952069717
"gene-Trnak-uuu-33","NC_086382.1",51307626,51307698,73,0.907032952069717
"gene-Trnak-uuu-34","NC_086382.1",51308067,51308139,73,0.907032952069717
"gene-Trnak-uuu-35","NC_086382.1",51309131,51309203,73,0.907032952069717
"gene-Trnak-uuu-36","NC_086382.1",51309572,51309644,73,0.907032952069717
"gene-Trnak-uuu-37","NC_086382.1",51310636,51310708,73,0.907032952069717
"gene-Trnak-uuu-38","NC_086382.1",51311077,51311149,73,0.907032952069717
"gene-Trnak-uuu-39","NC_086382.1",51312141,51312213,73,0.907032952069717
"gene-Trnak-uuu-40","NC_086382.1",51312582,51312654,73,0.907032952069717
"gene-Trnak-uuu-41","NC_086382.1",51313646,51313718,73,0.907032952069717
"gene-Trnak-uuu-42","NC_086382.1",51314087,51314159,73,0.907032952069717
"gene-Trnak-uuu-43","NC_086382.1",51315151,51315223,73,0.907032952069717
"gene-Trnak-uuu-44","NC_086382.1",51315592,51315664,73,0.907032952069717
"gene-Trnak-uuu-45","NC_086382.1",51316656,51316728,73,0.907032952069717
"gene-Trnak-uuu-46","NC_086382.1",51324043,51324115,73,0.907032952069717
"gene-Trnak-uuu-47","NC_086382.1",51324484,51324556,73,0.907032952069717
"gene-Trnak-uuu-48","NC_086382.1",51325548,51325620,73,0.907032952069717
"gene-Trnak-uuu-49","NC_086382.1",51325989,51326061,73,0.907032952069717
"gene-Trnak-uuu-50","NC_086382.1",51327053,51327125,73,0.907032952069717
"gene-Trnak-uuu-51","NC_086382.1",51327494,51327566,73,0.907032952069717
"gene-Trnak-uuu-52","NC_086382.1",51328558,51328630,73,0.907032952069717
"gene-Trnak-uuu-53","NC_086382.1",51328999,51329071,73,0.907032952069717
"gene-Trnak-uuu-54","NC_086382.1",51330063,51330135,73,0.907032952069717
"gene-Trnak-uuu-55","NC_086382.1",51330504,51330576,73,0.907032952069717
"gene-Trnak-uuu-56","NC_086382.1",51331568,51331640,73,0.907032952069717
"gene-Trnak-uuu-57","NC_086382.1",51332009,51332081,73,0.907032952069717
"gene-Trnak-uuu-58","NC_086382.1",51333073,51333145,73,0.907032952069717
"gene-Trnak-uuu-59","NC_086382.1",51333514,51333586,73,0.907032952069717
"gene-Trnak-uuu-60","NC_086382.1",51334578,51334650,73,0.907032952069717
"gene-Trnak-uuu-61","NC_086382.1",51335019,51335091,73,0.907032952069717
"gene-Trnak-uuu-62","NC_086382.1",51336083,51336155,73,0.907032952069717
"gene-Trnak-uuu-63","NC_086382.1",51336524,51336596,73,0.907032952069717
"gene-Trnak-uuu-64","NC_086382.1",51337588,51337660,73,0.907032952069717
"gene-Trnak-uuu-65","NC_086382.1",51338029,51338101,73,0.907032952069717
"gene-Trnak-uuu-66","NC_086382.1",51339093,51339165,73,0.907032952069717
"gene-Trnak-uuu-67","NC_086382.1",51339534,51339606,73,0.907032952069717
"gene-Trnak-uuu-68","NC_086382.1",51340598,51340670,73,0.907032952069717
"gene-Trnak-uuu-69","NC_086382.1",51341034,51341106,73,0.907032952069717
"gene-Trnak-uuu-70","NC_086382.1",51342098,51342170,73,0.907032952069717
"gene-Trnak-uuu-71","NC_086382.1",51342539,51342611,73,0.907032952069717
"gene-Trnak-uuu-72","NC_086382.1",51343603,51343675,73,0.907032952069717
"gene-Trnak-uuu-73","NC_086382.1",51344044,51344116,73,0.907032952069717
"gene-Trnak-uuu-74","NC_086382.1",51345108,51345180,73,0.907032952069717
"gene-Trnak-uuu-75","NC_086382.1",51345549,51345621,73,0.907032952069717
"gene-Trnak-uuu-76","NC_086382.1",51346613,51346685,73,0.907032952069717
"gene-Trnak-uuu-77","NC_086382.1",51347054,51347126,73,0.907032952069717
"gene-Trnak-uuu-78","NC_086382.1",51348118,51348190,73,0.907032952069717
"gene-Trnak-uuu-79","NC_086382.1",51348559,51348631,73,0.907032952069717
"gene-Trnak-uuu-80","NC_086382.1",51349623,51349695,73,0.907032952069717
"gene-Trnak-uuu-81","NC_086382.1",51350064,51350136,73,0.907032952069717
"gene-Trnak-uuu-82","NC_086382.1",51351128,51351200,73,0.907032952069717
"gene-Trnak-uuu-83","NC_086382.1",51351569,51351641,73,0.907032952069717
"gene-Trnak-uuu-84","NC_086382.1",51352633,51352705,73,0.907032952069717
"gene-Trnak-uuu-85","NC_086382.1",51353074,51353146,73,0.907032952069717
"gene-Trnak-uuu-86","NC_086382.1",51354816,51354888,73,0.907032952069717
"gene-Trnak-uuu-87","NC_086382.1",51355878,51355950,73,0.907032952069717
"gene-Trnak-uuu-88","NC_086382.1",51356319,51356391,73,0.907032952069717
"gene-Trnak-uuu-89","NC_086382.1",51357383,51357455,73,0.907032952069717
"gene-Trnak-uuu-90","NC_086382.1",51357824,51357896,73,0.907032952069717
